Date,Hour,Name,WorkGroup,PreSurvey
2018-08-29,2,Viveka,WORKGROUP-30,1.02
2018-08-29,3,Viveka,WORKGROUP-30,1.02
2018-08-29,4,Viveka,WORKGROUP-30,1.02
2018-08-29,5,Viveka,WORKGROUP-30,1.02
2018-08-29,6,Viveka,WORKGROUP-30,1.02
2018-08-29,7,Viveka,WORKGROUP-30,1.02
2018-08-29,8,Viveka,WORKGROUP-30,1.02
2018-08-29,9,Viveka,WORKGROUP-30,1.02
2018-08-29,10,Viveka,WORKGROUP-30,1.02
2018-08-29,11,Viveka,WORKGROUP-30,1.02
2018-08-29,12,Viveka,WORKGROUP-30,1.02
2018-08-29,13,Viveka,WORKGROUP-30,1.02
2018-08-29,14,Viveka,WORKGROUP-30,1.02
2018-08-29,15,Viveka,WORKGROUP-30,1.02
2018-08-29,16,Viveka,WORKGROUP-30,1.02
2018-08-29,17,Viveka,WORKGROUP-30,1.02
2018-08-29,18,Viveka,WORKGROUP-30,1.02
2018-08-29,19,Viveka,WORKGROUP-30,1.02
2018-08-29,20,Viveka,WORKGROUP-30,1.02
2018-08-29,21,Viveka,WORKGROUP-30,1.02
2018-08-29,22,Viveka,WORKGROUP-30,1.02
2018-08-29,23,Viveka,WORKGROUP-30,1.02
2018-08-30,0,Viveka,WORKGROUP-30,1.02
2018-08-30,1,Viveka,WORKGROUP-30,1.02
2018-08-30,2,Viveka,WORKGROUP-30,1.02
2018-08-30,3,Viveka,WORKGROUP-30,1.02
2018-08-30,4,Viveka,WORKGROUP-30,1.02
2018-08-30,5,Viveka,WORKGROUP-30,1.02
2018-08-30,6,Viveka,WORKGROUP-30,1.02
2018-08-30,7,Viveka,WORKGROUP-30,1.02
2018-08-30,8,Viveka,WORKGROUP-30,1.02
2018-08-30,9,Viveka,WORKGROUP-30,1.02
2018-08-30,10,Viveka,WORKGROUP-30,1.02
2018-08-30,11,Viveka,WORKGROUP-30,1.02
2018-08-30,12,Viveka,WORKGROUP-30,1.02
2018-08-30,13,Viveka,WORKGROUP-30,1.02
2018-08-30,14,Viveka,WORKGROUP-30,1.02
2018-08-30,15,Viveka,WORKGROUP-30,1.02
2018-08-30,16,Viveka,WORKGROUP-30,1.02
2018-08-30,17,Viveka,WORKGROUP-30,1.02
2018-08-30,18,Viveka,WORKGROUP-30,1.02
2018-08-30,19,Viveka,WORKGROUP-30,1.02
2018-08-30,20,Viveka,WORKGROUP-30,1.02
2018-08-30,21,Viveka,WORKGROUP-30,1.02
2018-08-30,22,Viveka,WORKGROUP-30,1.02
2018-08-30,23,Viveka,WORKGROUP-30,1.02
2018-08-31,0,Viveka,WORKGROUP-30,1.02
2018-08-31,1,Viveka,WORKGROUP-30,1.02
2018-08-31,2,Viveka,WORKGROUP-30,1.02
2018-08-31,3,Viveka,WORKGROUP-30,1.02
2018-08-31,4,Viveka,WORKGROUP-30,1.02
2018-08-31,5,Viveka,WORKGROUP-30,1.02
2018-08-31,6,Viveka,WORKGROUP-30,1.02
2018-08-31,7,Viveka,WORKGROUP-30,1.02
2018-08-31,8,Viveka,WORKGROUP-30,1.02
2018-08-31,9,Viveka,WORKGROUP-30,1.02
2018-08-31,10,Viveka,WORKGROUP-30,1.02
2018-08-31,11,Viveka,WORKGROUP-30,1.02
2018-08-31,12,Viveka,WORKGROUP-30,1.02
2018-08-31,13,Viveka,WORKGROUP-30,1.02
2018-08-31,14,Viveka,WORKGROUP-30,1.02
2018-08-31,15,Viveka,WORKGROUP-30,1.02
2018-08-31,16,Viveka,WORKGROUP-30,1.02
2018-08-31,17,Viveka,WORKGROUP-30,1.02
2018-08-31,18,Viveka,WORKGROUP-30,1.02
2018-08-31,19,Viveka,WORKGROUP-30,1.02
2018-08-31,20,Viveka,WORKGROUP-30,1.02
2018-08-31,21,Viveka,WORKGROUP-30,1.02
2018-08-31,22,Viveka,WORKGROUP-30,1.02
2018-08-31,23,Viveka,WORKGROUP-30,1.02
2018-09-01,0,Viveka,WORKGROUP-30,1.02
2018-09-01,1,Viveka,WORKGROUP-30,1.02
2018-09-01,2,Viveka,WORKGROUP-30,1.02
2018-09-01,3,Viveka,WORKGROUP-30,1.02
2018-09-01,4,Viveka,WORKGROUP-30,1.02
2018-09-01,5,Viveka,WORKGROUP-30,1.02
2018-09-01,6,Viveka,WORKGROUP-30,1.02
2018-09-01,7,Viveka,WORKGROUP-30,1.02
2018-09-01,8,Viveka,WORKGROUP-30,1.02
2018-09-01,9,Viveka,WORKGROUP-30,1.02
2018-09-01,10,Viveka,WORKGROUP-30,1.02
2018-09-01,11,Viveka,WORKGROUP-30,1.02
2018-09-01,12,Viveka,WORKGROUP-30,1.02
2018-09-01,13,Viveka,WORKGROUP-30,1.02
2018-09-01,14,Viveka,WORKGROUP-30,1.02
2018-09-01,15,Viveka,WORKGROUP-30,1.02
2018-09-01,16,Viveka,WORKGROUP-30,1.02
2018-09-01,17,Viveka,WORKGROUP-30,1.02
2018-09-01,18,Viveka,WORKGROUP-30,1.02
2018-09-01,19,Viveka,WORKGROUP-30,1.02
2018-09-01,20,Viveka,WORKGROUP-30,1.02
2018-09-01,21,Viveka,WORKGROUP-30,1.02
2018-09-01,22,Viveka,WORKGROUP-30,1.02
2018-09-01,23,Viveka,WORKGROUP-30,1.02
2018-09-02,0,Viveka,WORKGROUP-30,1.02
2018-09-02,1,Viveka,WORKGROUP-30,1.02
2018-09-02,2,Viveka,WORKGROUP-30,1.02
2018-09-02,3,Viveka,WORKGROUP-30,1.02
2018-09-02,4,Viveka,WORKGROUP-30,1.02
2018-09-02,5,Viveka,WORKGROUP-30,1.02
2018-09-02,6,Viveka,WORKGROUP-30,1.02
2018-09-02,7,Viveka,WORKGROUP-30,1.02
2018-09-02,8,Viveka,WORKGROUP-30,1.02
2018-09-02,9,Viveka,WORKGROUP-30,1.02
2018-09-02,10,Viveka,WORKGROUP-30,1.02
2018-09-02,11,Viveka,WORKGROUP-30,1.02
2018-09-02,12,Viveka,WORKGROUP-30,1.02
2018-09-02,13,Viveka,WORKGROUP-30,1.02
2018-09-02,14,Viveka,WORKGROUP-30,1.02
2018-09-02,15,Viveka,WORKGROUP-30,1.02
2018-09-02,16,Viveka,WORKGROUP-30,1.02
2018-09-02,17,Viveka,WORKGROUP-30,1.02
2018-09-02,18,Viveka,WORKGROUP-30,1.02
2018-09-02,19,Viveka,WORKGROUP-30,1.02
2018-09-02,20,Viveka,WORKGROUP-30,1.02
2018-09-02,21,Viveka,WORKGROUP-30,1.02
2018-09-02,22,Viveka,WORKGROUP-30,1.02
2018-09-02,23,Viveka,WORKGROUP-30,1.02
2018-09-03,0,Viveka,WORKGROUP-30,1.02
2018-09-03,1,Viveka,WORKGROUP-30,1.02
2018-09-03,2,Viveka,WORKGROUP-30,1.02
2018-09-03,3,Viveka,WORKGROUP-30,1.02
2018-09-03,4,Viveka,WORKGROUP-30,1.02
2018-09-03,5,Viveka,WORKGROUP-30,1.02
2018-09-03,6,Viveka,WORKGROUP-30,1.02
2018-09-03,7,Viveka,WORKGROUP-30,1.02
2018-09-03,8,Viveka,WORKGROUP-30,1.02
2018-09-03,9,Viveka,WORKGROUP-30,1.02
2018-09-03,10,Viveka,WORKGROUP-30,1.02
2018-09-03,11,Viveka,WORKGROUP-30,1.02
2018-09-03,12,Viveka,WORKGROUP-30,1.02
2018-09-03,13,Viveka,WORKGROUP-30,1.02
2018-09-03,14,Viveka,WORKGROUP-30,1.02
2018-09-03,15,Viveka,WORKGROUP-30,1.02
2018-09-03,16,Viveka,WORKGROUP-30,1.02
2018-09-03,17,Viveka,WORKGROUP-30,1.02
2018-09-03,18,Viveka,WORKGROUP-30,1.02
2018-09-03,19,Viveka,WORKGROUP-30,1.02
2018-09-03,20,Viveka,WORKGROUP-30,1.02
2018-09-03,21,Viveka,WORKGROUP-30,1.02
2018-09-03,22,Viveka,WORKGROUP-30,1.02
2018-09-03,23,Viveka,WORKGROUP-30,1.02
2018-09-04,0,Viveka,WORKGROUP-30,1.02
2018-09-04,1,Viveka,WORKGROUP-30,1.02
2018-09-04,2,Viveka,WORKGROUP-30,1.02
2018-09-04,3,Viveka,WORKGROUP-30,1.02
2018-09-04,4,Viveka,WORKGROUP-30,1.02
2018-09-04,5,Viveka,WORKGROUP-30,1.02
2018-09-04,6,Viveka,WORKGROUP-30,1.02
2018-09-04,7,Viveka,WORKGROUP-30,1.02
2018-09-04,8,Viveka,WORKGROUP-30,1.02
2018-09-04,9,Viveka,WORKGROUP-30,1.02
2018-09-04,10,Viveka,WORKGROUP-30,1.02
2018-09-04,11,Viveka,WORKGROUP-30,1.02
2018-09-04,12,Viveka,WORKGROUP-30,1.02
2018-09-04,13,Viveka,WORKGROUP-30,1.02
2018-09-04,14,Viveka,WORKGROUP-30,1.02
2018-09-04,15,Viveka,WORKGROUP-30,1.02
2018-09-04,16,Viveka,WORKGROUP-30,1.02
2018-09-04,17,Viveka,WORKGROUP-30,1.02
2018-09-04,18,Viveka,WORKGROUP-30,1.02
2018-09-04,19,Viveka,WORKGROUP-30,1.02
2018-09-04,20,Viveka,WORKGROUP-30,1.02
2018-09-04,21,Viveka,WORKGROUP-30,1.02
2018-09-04,22,Viveka,WORKGROUP-30,1.02
2018-09-04,23,Viveka,WORKGROUP-30,1.02
2018-09-05,0,Viveka,WORKGROUP-30,1.02
2018-09-05,1,Viveka,WORKGROUP-30,1.02
2018-09-05,2,Viveka,WORKGROUP-30,1.02
2018-09-05,3,Viveka,WORKGROUP-30,1.02
2018-09-05,4,Viveka,WORKGROUP-30,1.02
2018-09-05,5,Viveka,WORKGROUP-30,1.02
2018-09-05,6,Viveka,WORKGROUP-30,1.02
2018-09-05,7,Viveka,WORKGROUP-30,1.02
2018-09-05,8,Viveka,WORKGROUP-30,1.02
2018-09-05,9,Viveka,WORKGROUP-30,1.02
2018-09-05,10,Viveka,WORKGROUP-30,1.02
2018-09-05,11,Viveka,WORKGROUP-30,1.02
2018-09-05,12,Viveka,WORKGROUP-30,1.02
2018-09-05,13,Viveka,WORKGROUP-30,1.02
2018-09-05,14,Viveka,WORKGROUP-30,1.02
2018-09-05,15,Viveka,WORKGROUP-30,1.02
2018-09-05,16,Viveka,WORKGROUP-30,1.02
2018-09-05,17,Viveka,WORKGROUP-30,1.02
2018-09-05,18,Viveka,WORKGROUP-30,1.02
2018-09-05,19,Viveka,WORKGROUP-30,1.02
2018-09-05,20,Viveka,WORKGROUP-30,1.02
2018-09-05,21,Viveka,WORKGROUP-30,1.02
2018-09-05,22,Viveka,WORKGROUP-30,1.02
2018-09-05,23,Viveka,WORKGROUP-30,1.02
2018-09-06,0,Viveka,WORKGROUP-30,1.02
2018-09-06,1,Viveka,WORKGROUP-30,1.02
2018-09-06,2,Viveka,WORKGROUP-30,1.02
2018-09-06,3,Viveka,WORKGROUP-30,1.02
2018-09-06,4,Viveka,WORKGROUP-30,1.02
2018-09-06,5,Viveka,WORKGROUP-30,1.02
2018-09-06,6,Viveka,WORKGROUP-30,1.02
2018-09-06,7,Viveka,WORKGROUP-30,1.02
2018-09-06,8,Viveka,WORKGROUP-30,1.02
2018-09-06,9,Viveka,WORKGROUP-30,1.02
2018-09-06,10,Viveka,WORKGROUP-30,1.02
2018-09-06,11,Viveka,WORKGROUP-30,1.02
2018-09-06,12,Viveka,WORKGROUP-30,1.02
2018-09-06,13,Viveka,WORKGROUP-30,1.02
2018-09-06,14,Viveka,WORKGROUP-30,1.02
2018-09-06,15,Viveka,WORKGROUP-30,1.02
2018-09-06,16,Viveka,WORKGROUP-30,1.02
2018-09-06,17,Viveka,WORKGROUP-30,1.02
2018-09-06,18,Viveka,WORKGROUP-30,1.02
2018-09-06,19,Viveka,WORKGROUP-30,1.02
2018-09-06,20,Viveka,WORKGROUP-30,1.02
2018-09-06,21,Viveka,WORKGROUP-30,1.02
2018-09-06,22,Viveka,WORKGROUP-30,1.02
2018-09-06,23,Viveka,WORKGROUP-30,1.02
2018-09-07,0,Viveka,WORKGROUP-30,1.02
2018-09-07,1,Viveka,WORKGROUP-30,1.02
2018-09-07,2,Viveka,WORKGROUP-30,1.02
2018-09-07,3,Viveka,WORKGROUP-30,1.02
2018-09-07,4,Viveka,WORKGROUP-30,1.02
2018-09-07,5,Viveka,WORKGROUP-30,1.02
2018-09-07,6,Viveka,WORKGROUP-30,1.02
2018-09-07,7,Viveka,WORKGROUP-30,1.02
2018-09-07,8,Viveka,WORKGROUP-30,1.02
2018-09-07,9,Viveka,WORKGROUP-30,1.02
2018-09-07,10,Viveka,WORKGROUP-30,1.02
2018-09-07,11,Viveka,WORKGROUP-30,1.02
2018-09-07,12,Viveka,WORKGROUP-30,1.02
2018-09-07,13,Viveka,WORKGROUP-30,1.02
2018-09-07,14,Viveka,WORKGROUP-30,1.02
2018-09-07,15,Viveka,WORKGROUP-30,1.02
2018-09-07,16,Viveka,WORKGROUP-30,1.02
2018-09-07,17,Viveka,WORKGROUP-30,1.02
2018-09-07,18,Viveka,WORKGROUP-30,1.02
2018-09-07,19,Viveka,WORKGROUP-30,1.02
2018-09-07,20,Viveka,WORKGROUP-30,1.02
2018-09-07,21,Viveka,WORKGROUP-30,1.02
2018-09-07,22,Viveka,WORKGROUP-30,1.02
2018-09-07,23,Viveka,WORKGROUP-30,1.02
2018-09-08,0,Viveka,WORKGROUP-30,1.02
2018-09-08,1,Viveka,WORKGROUP-30,1.02
2018-09-08,2,Viveka,WORKGROUP-30,1.02
2018-09-08,3,Viveka,WORKGROUP-30,1.02
2018-09-08,4,Viveka,WORKGROUP-30,1.02
2018-09-08,5,Viveka,WORKGROUP-30,1.02
2018-09-08,6,Viveka,WORKGROUP-30,1.02
2018-09-08,7,Viveka,WORKGROUP-30,1.02
2018-09-08,8,Viveka,WORKGROUP-30,1.02
2018-09-08,9,Viveka,WORKGROUP-30,1.02
2018-09-08,10,Viveka,WORKGROUP-30,1.02
2018-09-08,11,Viveka,WORKGROUP-30,1.02
2018-09-08,12,Viveka,WORKGROUP-30,1.02
2018-09-08,13,Viveka,WORKGROUP-30,1.02
2018-09-08,14,Viveka,WORKGROUP-30,1.02
2018-09-08,15,Viveka,WORKGROUP-30,1.02
2018-09-08,16,Viveka,WORKGROUP-30,1.02
2018-09-08,17,Viveka,WORKGROUP-30,1.02
2018-09-08,18,Viveka,WORKGROUP-30,1.02
2018-09-08,19,Viveka,WORKGROUP-30,1.02
2018-09-08,20,Viveka,WORKGROUP-30,1.02
2018-09-08,21,Viveka,WORKGROUP-30,1.02
2018-09-08,22,Viveka,WORKGROUP-30,1.02
2018-09-08,23,Viveka,WORKGROUP-30,1.02
2018-09-09,0,Viveka,WORKGROUP-30,1.02
2018-09-09,1,Viveka,WORKGROUP-30,1.02
2018-09-09,2,Viveka,WORKGROUP-30,1.02
2018-09-09,3,Viveka,WORKGROUP-30,1.02
2018-09-09,4,Viveka,WORKGROUP-30,1.02
2018-09-09,5,Viveka,WORKGROUP-30,1.02
2018-09-09,6,Viveka,WORKGROUP-30,1.02
2018-09-09,7,Viveka,WORKGROUP-30,1.02
2018-09-09,8,Viveka,WORKGROUP-30,1.02
2018-09-09,9,Viveka,WORKGROUP-30,1.02
2018-09-09,10,Viveka,WORKGROUP-30,1.02
2018-09-09,11,Viveka,WORKGROUP-30,1.02
2018-09-09,12,Viveka,WORKGROUP-30,1.02
2018-09-09,13,Viveka,WORKGROUP-30,1.02
2018-09-09,14,Viveka,WORKGROUP-30,1.02
2018-09-09,15,Viveka,WORKGROUP-30,1.02
2018-09-09,16,Viveka,WORKGROUP-30,1.02
2018-09-09,17,Viveka,WORKGROUP-30,1.02
2018-09-09,18,Viveka,WORKGROUP-30,1.02
2018-09-09,19,Viveka,WORKGROUP-30,1.02
2018-09-09,20,Viveka,WORKGROUP-30,1.02
2018-09-09,21,Viveka,WORKGROUP-30,1.02
2018-09-09,22,Viveka,WORKGROUP-30,1.02
2018-09-09,23,Viveka,WORKGROUP-30,1.02
2018-09-10,0,Viveka,WORKGROUP-30,1.02
2018-09-10,1,Viveka,WORKGROUP-30,1.02
2018-09-10,2,Viveka,WORKGROUP-30,1.02
2018-09-10,3,Viveka,WORKGROUP-30,1.02
2018-09-10,4,Viveka,WORKGROUP-30,1.02
2018-09-10,5,Viveka,WORKGROUP-30,1.02
2018-09-10,6,Viveka,WORKGROUP-30,1.02
2018-09-10,7,Viveka,WORKGROUP-30,1.02
2018-09-10,8,Viveka,WORKGROUP-30,1.02
2018-09-10,9,Viveka,WORKGROUP-30,1.02
2018-09-10,10,Viveka,WORKGROUP-30,1.02
2018-09-10,11,Viveka,WORKGROUP-30,1.02
2018-09-10,12,Viveka,WORKGROUP-30,1.02
2018-09-10,13,Viveka,WORKGROUP-30,1.02
2018-09-10,14,Viveka,WORKGROUP-30,1.02
2018-09-10,15,Viveka,WORKGROUP-30,1.02
2018-09-10,16,Viveka,WORKGROUP-30,1.02
2018-09-10,17,Viveka,WORKGROUP-30,1.02
2018-09-10,18,Viveka,WORKGROUP-30,1.02
2018-09-10,19,Viveka,WORKGROUP-30,1.02
2018-09-10,20,Viveka,WORKGROUP-30,1.02
2018-09-10,21,Viveka,WORKGROUP-30,1.02
2018-09-10,22,Viveka,WORKGROUP-30,1.02
2018-09-10,23,Viveka,WORKGROUP-30,1.02
2018-09-11,0,Viveka,WORKGROUP-30,1.02
2018-09-11,1,Viveka,WORKGROUP-30,1.02
2018-09-11,2,Viveka,WORKGROUP-30,1.02
2018-09-11,3,Viveka,WORKGROUP-30,1.02
2018-09-11,4,Viveka,WORKGROUP-30,1.02
2018-09-11,5,Viveka,WORKGROUP-30,1.02
2018-09-11,6,Viveka,WORKGROUP-30,1.02
2018-09-11,7,Viveka,WORKGROUP-30,1.02
2018-09-11,8,Viveka,WORKGROUP-30,1.02
2018-09-11,9,Viveka,WORKGROUP-30,1.02
2018-09-11,10,Viveka,WORKGROUP-30,1.02
2018-09-11,11,Viveka,WORKGROUP-30,1.02
2018-09-11,12,Viveka,WORKGROUP-30,1.02
2018-09-11,13,Viveka,WORKGROUP-30,1.02
2018-09-11,14,Viveka,WORKGROUP-30,1.02
2018-09-11,15,Viveka,WORKGROUP-30,1.02
2018-09-11,16,Viveka,WORKGROUP-30,1.02
2018-09-11,17,Viveka,WORKGROUP-30,1.02
2018-09-11,18,Viveka,WORKGROUP-30,1.02
2018-09-11,19,Viveka,WORKGROUP-30,1.02
2018-09-11,20,Viveka,WORKGROUP-30,1.02
2018-09-11,21,Viveka,WORKGROUP-30,1.02
2018-09-11,22,Viveka,WORKGROUP-30,1.02
2018-09-11,23,Viveka,WORKGROUP-30,1.02
2018-09-12,0,Viveka,WORKGROUP-30,1.02
2018-09-12,1,Viveka,WORKGROUP-30,1.02
2018-09-12,2,Viveka,WORKGROUP-30,1.02
2018-09-12,3,Viveka,WORKGROUP-30,1.02
2018-09-12,4,Viveka,WORKGROUP-30,1.02
2018-09-12,5,Viveka,WORKGROUP-30,1.02
2018-09-12,6,Viveka,WORKGROUP-30,1.02
2018-09-12,7,Viveka,WORKGROUP-30,1.02
2018-09-12,8,Viveka,WORKGROUP-30,1.02
2018-09-12,9,Viveka,WORKGROUP-30,1.02
2018-09-12,10,Viveka,WORKGROUP-30,1.02
2018-09-12,11,Viveka,WORKGROUP-30,1.02
2018-09-12,12,Viveka,WORKGROUP-30,1.02
2018-09-12,13,Viveka,WORKGROUP-30,1.02
2018-09-12,14,Viveka,WORKGROUP-30,1.02
2018-09-12,15,Viveka,WORKGROUP-30,1.02
2018-09-12,16,Viveka,WORKGROUP-30,1.02
2018-09-12,17,Viveka,WORKGROUP-30,1.02
2018-09-12,18,Viveka,WORKGROUP-30,1.02
2018-09-12,19,Viveka,WORKGROUP-30,1.02
2018-09-12,20,Viveka,WORKGROUP-30,1.02
2018-09-12,21,Viveka,WORKGROUP-30,1.02
2018-09-12,22,Viveka,WORKGROUP-30,1.02
2018-09-12,23,Viveka,WORKGROUP-30,1.02
2018-09-13,0,Viveka,WORKGROUP-30,1.02
2018-09-13,1,Viveka,WORKGROUP-30,1.02
2018-09-13,2,Viveka,WORKGROUP-30,1.02
2018-09-13,3,Viveka,WORKGROUP-30,1.02
2018-09-13,4,Viveka,WORKGROUP-30,1.02
2018-09-13,5,Viveka,WORKGROUP-30,1.02
2018-09-13,6,Viveka,WORKGROUP-30,1.02
2018-09-13,7,Viveka,WORKGROUP-30,1.02
2018-09-13,8,Viveka,WORKGROUP-30,1.02
2018-09-13,9,Viveka,WORKGROUP-30,1.02
2018-09-13,10,Viveka,WORKGROUP-30,1.02
2018-09-13,11,Viveka,WORKGROUP-30,1.02
2018-09-13,12,Viveka,WORKGROUP-30,1.02
2018-09-13,13,Viveka,WORKGROUP-30,1.02
2018-09-13,14,Viveka,WORKGROUP-30,1.02
2018-09-13,15,Viveka,WORKGROUP-30,1.02
2018-09-13,16,Viveka,WORKGROUP-30,1.02
2018-09-13,17,Viveka,WORKGROUP-30,1.02
2018-09-13,18,Viveka,WORKGROUP-30,1.02
2018-09-13,19,Viveka,WORKGROUP-30,1.02
2018-09-13,20,Viveka,WORKGROUP-30,1.02
2018-09-13,21,Viveka,WORKGROUP-30,1.02
2018-09-13,22,Viveka,WORKGROUP-30,1.02
2018-09-13,23,Viveka,WORKGROUP-30,1.02
2018-09-14,0,Viveka,WORKGROUP-30,1.02
2018-09-14,1,Viveka,WORKGROUP-30,1.02
2018-09-14,2,Viveka,WORKGROUP-30,1.02
2018-09-14,3,Viveka,WORKGROUP-30,1.02
2018-09-14,4,Viveka,WORKGROUP-30,1.02
2018-09-14,5,Viveka,WORKGROUP-30,1.02
2018-09-14,6,Viveka,WORKGROUP-30,1.02
2018-09-14,7,Viveka,WORKGROUP-30,1.02
2018-09-14,8,Viveka,WORKGROUP-30,1.02
2018-09-14,9,Viveka,WORKGROUP-30,1.02
2018-09-14,10,Viveka,WORKGROUP-30,1.02
2018-09-14,11,Viveka,WORKGROUP-30,1.02
2018-09-14,12,Viveka,WORKGROUP-30,1.02
2018-09-14,13,Viveka,WORKGROUP-30,1.02
2018-09-14,14,Viveka,WORKGROUP-30,1.02
2018-09-14,15,Viveka,WORKGROUP-30,1.02
2018-09-14,16,Viveka,WORKGROUP-30,1.02
2018-09-14,17,Viveka,WORKGROUP-30,1.02
2018-09-14,18,Viveka,WORKGROUP-30,1.02
2018-09-14,19,Viveka,WORKGROUP-30,1.02
2018-09-14,20,Viveka,WORKGROUP-30,1.02
2018-09-14,21,Viveka,WORKGROUP-30,1.02
2018-09-14,22,Viveka,WORKGROUP-30,1.02
2018-09-14,23,Viveka,WORKGROUP-30,1.02
2018-09-15,0,Viveka,WORKGROUP-30,1.02
2018-09-15,1,Viveka,WORKGROUP-30,1.02
2018-09-15,2,Viveka,WORKGROUP-30,1.02
2018-09-15,3,Viveka,WORKGROUP-30,1.02
2018-09-15,4,Viveka,WORKGROUP-30,1.02
2018-09-15,5,Viveka,WORKGROUP-30,1.02
2018-09-15,6,Viveka,WORKGROUP-30,1.02
2018-09-15,7,Viveka,WORKGROUP-30,1.02
2018-09-15,8,Viveka,WORKGROUP-30,1.02
2018-09-15,9,Viveka,WORKGROUP-30,1.02
2018-09-15,10,Viveka,WORKGROUP-30,1.02
2018-09-15,11,Viveka,WORKGROUP-30,1.02
2018-09-15,12,Viveka,WORKGROUP-30,1.02
2018-09-15,13,Viveka,WORKGROUP-30,1.02
2018-09-15,14,Viveka,WORKGROUP-30,1.02
2018-09-15,15,Viveka,WORKGROUP-30,1.02
2018-09-15,16,Viveka,WORKGROUP-30,1.02
2018-09-15,17,Viveka,WORKGROUP-30,1.02
2018-09-15,18,Viveka,WORKGROUP-30,1.02
2018-09-15,19,Viveka,WORKGROUP-30,1.02
2018-09-15,20,Viveka,WORKGROUP-30,1.02
2018-09-15,21,Viveka,WORKGROUP-30,1.02
2018-09-15,22,Viveka,WORKGROUP-30,1.02
2018-09-15,23,Viveka,WORKGROUP-30,1.02
2018-09-16,0,Viveka,WORKGROUP-30,1.02
2018-09-16,1,Viveka,WORKGROUP-30,1.02
2018-09-16,2,Viveka,WORKGROUP-30,1.02
2018-09-16,3,Viveka,WORKGROUP-30,1.02
2018-09-16,4,Viveka,WORKGROUP-30,1.02
2018-09-16,5,Viveka,WORKGROUP-30,1.02
2018-09-16,6,Viveka,WORKGROUP-30,1.02
2018-09-16,7,Viveka,WORKGROUP-30,1.02
2018-09-16,8,Viveka,WORKGROUP-30,1.02
2018-09-16,9,Viveka,WORKGROUP-30,1.02
2018-09-16,10,Viveka,WORKGROUP-30,1.02
2018-09-16,11,Viveka,WORKGROUP-30,1.02
2018-09-16,12,Viveka,WORKGROUP-30,1.02
2018-09-16,13,Viveka,WORKGROUP-30,1.02
2018-09-16,14,Viveka,WORKGROUP-30,1.02
2018-09-16,15,Viveka,WORKGROUP-30,1.02
2018-09-16,16,Viveka,WORKGROUP-30,1.02
2018-09-16,17,Viveka,WORKGROUP-30,1.02
2018-09-16,18,Viveka,WORKGROUP-30,1.02
2018-09-16,19,Viveka,WORKGROUP-30,1.02
2018-09-16,20,Viveka,WORKGROUP-30,1.02
2018-09-16,21,Viveka,WORKGROUP-30,1.02
2018-09-16,22,Viveka,WORKGROUP-30,1.02
2018-09-16,23,Viveka,WORKGROUP-30,1.02
2018-09-17,0,Viveka,WORKGROUP-30,1.02
2018-09-17,1,Viveka,WORKGROUP-30,1.02
2018-09-17,2,Viveka,WORKGROUP-30,1.02
2018-09-17,3,Viveka,WORKGROUP-30,1.02
2018-09-17,4,Viveka,WORKGROUP-30,1.02
2018-09-17,5,Viveka,WORKGROUP-30,1.02
2018-09-17,6,Viveka,WORKGROUP-30,1.02
2018-09-17,7,Viveka,WORKGROUP-30,1.02
2018-09-17,8,Viveka,WORKGROUP-30,1.02
2018-09-17,9,Viveka,WORKGROUP-30,1.02
2018-09-17,10,Viveka,WORKGROUP-30,1.02
2018-09-17,11,Viveka,WORKGROUP-30,1.02
2018-09-17,12,Viveka,WORKGROUP-30,1.02
2018-09-17,13,Viveka,WORKGROUP-30,1.02
2018-09-17,14,Viveka,WORKGROUP-30,1.02
2018-09-17,15,Viveka,WORKGROUP-30,1.02
2018-09-17,16,Viveka,WORKGROUP-30,1.02
2018-09-17,17,Viveka,WORKGROUP-30,1.02
2018-09-17,18,Viveka,WORKGROUP-30,1.02
2018-09-17,19,Viveka,WORKGROUP-30,1.02
2018-09-17,20,Viveka,WORKGROUP-30,1.02
2018-09-17,21,Viveka,WORKGROUP-30,1.02
2018-09-17,22,Viveka,WORKGROUP-30,1.02
2018-09-17,23,Viveka,WORKGROUP-30,1.02
2018-09-18,0,Viveka,WORKGROUP-30,1.02
2018-09-18,1,Viveka,WORKGROUP-30,1.02
2018-09-18,2,Viveka,WORKGROUP-30,1.02
2018-09-18,3,Viveka,WORKGROUP-30,1.02
2018-09-18,4,Viveka,WORKGROUP-30,1.02
2018-09-18,5,Viveka,WORKGROUP-30,1.02
2018-09-18,6,Viveka,WORKGROUP-30,1.02
2018-09-18,7,Viveka,WORKGROUP-30,1.02
2018-09-18,8,Viveka,WORKGROUP-30,1.02
2018-09-18,9,Viveka,WORKGROUP-30,1.02
2018-09-18,10,Viveka,WORKGROUP-30,1.02
2018-09-18,11,Viveka,WORKGROUP-30,1.02
2018-09-18,12,Viveka,WORKGROUP-30,1.02
2018-09-18,13,Viveka,WORKGROUP-30,1.02
2018-09-18,14,Viveka,WORKGROUP-30,1.02
2018-09-18,15,Viveka,WORKGROUP-30,1.02
2018-09-18,16,Viveka,WORKGROUP-30,1.02
2018-09-18,17,Viveka,WORKGROUP-30,1.02
2018-09-18,18,Viveka,WORKGROUP-30,1.02
2018-09-18,19,Viveka,WORKGROUP-30,1.02
2018-09-18,20,Viveka,WORKGROUP-30,1.02
