No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,wnd_dir
41951,2014,10,14,22,114.0,6,10.0,1015.0,4.02,0,0,3
41952,2014,10,14,23,128.0,6,9.0,1015.0,4.91,0,0,3
41953,2014,10,15,0,141.0,6,8.0,1015.0,5.8,0,0,3
41954,2014,10,15,1,149.0,6,8.0,1014.0,6.69,0,0,3
41955,2014,10,15,2,149.0,5,6.0,1014.0,0.89,0,0,1
41956,2014,10,15,3,125.0,5,6.0,1013.0,0.89,0,0,3
41957,2014,10,15,4,92.0,5,6.0,1013.0,1.78,0,0,3
41958,2014,10,15,5,110.0,4,5.0,1013.0,2.67,0,0,3
41959,2014,10,15,6,89.0,4,5.0,1013.0,1.79,0,0,1
41960,2014,10,15,7,84.0,5,7.0,1013.0,0.89,0,0,3
41961,2014,10,15,8,95.0,6,11.0,1014.0,1.79,0,0,1
41962,2014,10,15,9,62.0,5,13.0,1014.0,1.79,0,0,0
41963,2014,10,15,10,23.0,-2,21.0,1014.0,9.83,0,0,1
41964,2014,10,15,11,11.0,-2,21.0,1014.0,18.77,0,0,1
41965,2014,10,15,12,13.0,-2,21.0,1014.0,28.6,0,0,1
41966,2014,10,15,13,9.0,-2,22.0,1014.0,37.54,0,0,1
41967,2014,10,15,14,12.0,-5,23.0,1014.0,48.72,0,0,1
41968,2014,10,15,15,9.0,-8,23.0,1014.0,58.55,0,0,1
41969,2014,10,15,16,8.0,-11,22.0,1015.0,67.49,0,0,1
41970,2014,10,15,17,9.0,-9,20.0,1016.0,76.43,0,0,1
41971,2014,10,15,18,8.0,-8,17.0,1017.0,85.37,0,0,1
41972,2014,10,15,19,7.0,-11,17.0,1018.0,94.31,0,0,1
41973,2014,10,15,20,16.0,-9,15.0,1020.0,100.12,0,0,1
41974,2014,10,15,21,20.0,-8,13.0,1021.0,103.25,0,0,1
41975,2014,10,15,22,17.0,-6,12.0,1021.0,1.79,0,0,0
41976,2014,10,15,23,20.0,-3,9.0,1021.0,0.89,0,0,3
41977,2014,10,16,0,40.0,-1,7.0,1022.0,1.78,0,0,3
41978,2014,10,16,1,27.0,-2,7.0,1022.0,1.79,0,0,2
41979,2014,10,16,2,27.0,0,5.0,1022.0,0.89,0,0,3
41980,2014,10,16,3,29.0,1,5.0,1022.0,1.78,0,0,3
41981,2014,10,16,4,31.0,0,4.0,1022.0,2.67,0,0,3
41982,2014,10,16,5,37.0,0,4.0,1023.0,3.56,0,0,3
41983,2014,10,16,6,36.0,1,3.0,1023.0,4.01,0,0,3
41984,2014,10,16,7,43.0,1,3.0,1024.0,4.9,0,0,3
41985,2014,10,16,8,44.0,2,10.0,1025.0,5.79,0,0,3
41986,2014,10,16,9,44.0,1,13.0,1025.0,6.68,0,0,3
41987,2014,10,16,10,25.0,1,16.0,1024.0,7.57,0,0,3
41988,2014,10,16,11,17.0,-5,19.0,1023.0,4.92,0,0,2
41989,2014,10,16,12,17.0,-6,20.0,1022.0,9.84,0,0,2
41990,2014,10,16,13,27.0,-6,21.0,1020.0,16.99,0,0,2
41991,2014,10,16,14,29.0,-6,21.0,1019.0,24.14,0,0,2
41992,2014,10,16,15,29.0,-6,22.0,1018.0,31.29,0,0,2
41993,2014,10,16,16,36.0,-5,21.0,1018.0,38.44,0,0,2
41994,2014,10,16,17,59.0,-4,20.0,1018.0,44.25,0,0,2
41995,2014,10,16,18,59.0,-2,15.0,1018.0,47.38,0,0,2
41996,2014,10,16,19,57.0,-1,15.0,1018.0,50.51,0,0,2
41997,2014,10,16,20,55.0,-1,13.0,1018.0,53.64,0,0,2
41998,2014,10,16,21,60.0,0,13.0,1018.0,55.43,0,0,2
41999,2014,10,16,22,70.0,3,9.0,1018.0,0.89,0,0,3
42000,2014,10,16,23,80.0,3,8.0,1018.0,1.79,0,0,2
42001,2014,10,17,0,85.0,3,8.0,1018.0,0.89,0,0,3
42002,2014,10,17,1,88.0,3,8.0,1017.0,1.78,0,0,3
42003,2014,10,17,2,91.0,2,5.0,1017.0,0.89,0,0,1
42004,2014,10,17,3,98.0,4,6.0,1017.0,0.45,0,0,3
42005,2014,10,17,4,103.0,4,5.0,1016.0,0.89,0,0,1
42006,2014,10,17,5,101.0,3,4.0,1017.0,2.68,0,0,1
42007,2014,10,17,6,98.0,3,6.0,1016.0,3.57,0,0,1
42008,2014,10,17,7,99.0,4,6.0,1017.0,0.89,0,0,3
42009,2014,10,17,8,95.0,5,9.0,1017.0,0.89,0,0,1
42010,2014,10,17,9,76.0,3,13.0,1018.0,2.68,0,0,1
42011,2014,10,17,10,80.0,3,15.0,1017.0,4.47,0,0,1
42012,2014,10,17,11,87.0,3,18.0,1017.0,0.89,0,0,3
42013,2014,10,17,12,87.0,4,20.0,1016.0,2.68,0,0,3
42014,2014,10,17,13,82.0,3,22.0,1015.0,4.47,0,0,3
42015,2014,10,17,14,105.0,3,23.0,1014.0,3.13,0,0,2
42016,2014,10,17,15,116.0,4,24.0,1014.0,6.26,0,0,2
42017,2014,10,17,16,103.0,4,23.0,1014.0,10.28,0,0,2
42018,2014,10,17,17,109.0,5,22.0,1014.0,14.3,0,0,2
42019,2014,10,17,18,118.0,7,16.0,1014.0,0.89,0,0,3
42020,2014,10,17,19,127.0,8,13.0,1015.0,1.79,0,0,2
42021,2014,10,17,20,144.0,8,15.0,1015.0,3.58,0,0,2
42022,2014,10,17,21,189.0,8,13.0,1016.0,4.47,0,0,2
42023,2014,10,17,22,190.0,7,13.0,1016.0,0.89,0,0,3
42024,2014,10,17,23,225.0,8,11.0,1017.0,1.78,0,0,3
42025,2014,10,18,0,211.0,8,10.0,1017.0,0.89,0,0,1
42026,2014,10,18,1,197.0,7,11.0,1017.0,2.68,0,0,1
42027,2014,10,18,2,200.0,7,9.0,1017.0,1.79,0,0,0
42028,2014,10,18,3,197.0,6,9.0,1017.0,1.79,0,0,1
42029,2014,10,18,4,193.0,6,8.0,1016.0,0.89,0,0,3
42030,2014,10,18,5,180.0,6,8.0,1017.0,1.79,0,0,1
42031,2014,10,18,6,117.0,6,8.0,1017.0,3.58,0,0,1
42032,2014,10,18,7,110.0,5,8.0,1018.0,5.37,0,0,1
42033,2014,10,18,8,111.0,7,11.0,1018.0,8.5,0,0,1
42034,2014,10,18,9,94.0,7,14.0,1019.0,1.79,0,0,0
42035,2014,10,18,10,112.0,7,17.0,1018.0,0.89,0,0,3
42036,2014,10,18,11,110.0,8,20.0,1018.0,1.78,0,0,3
42037,2014,10,18,12,155.0,8,22.0,1017.0,2.67,0,0,3
42038,2014,10,18,13,186.0,8,23.0,1016.0,4.46,0,0,3
42039,2014,10,18,14,194.0,8,24.0,1015.0,5.35,0,0,3
42040,2014,10,18,15,210.0,8,24.0,1014.0,3.13,0,0,2
42041,2014,10,18,16,215.0,8,23.0,1015.0,6.26,0,0,2
42042,2014,10,18,17,230.0,10,21.0,1014.0,8.05,0,0,2
42043,2014,10,18,18,239.0,12,17.0,1015.0,0.89,0,0,0
42044,2014,10,18,19,272.0,12,15.0,1015.0,1.78,0,0,0
42045,2014,10,18,20,296.0,11,14.0,1015.0,0.89,0,0,2
42046,2014,10,18,21,315.0,11,13.0,1016.0,1.78,0,0,2
42047,2014,10,18,22,357.0,11,13.0,1016.0,0.89,0,0,3
42048,2014,10,18,23,382.0,12,14.0,1016.0,1.34,0,0,3
42049,2014,10,19,0,406.0,11,14.0,1015.0,2.23,0,0,3
42050,2014,10,19,1,405.0,11,15.0,1015.0,4.02,0,0,3
42051,2014,10,19,2,389.0,12,14.0,1015.0,0.89,0,0,0
42052,2014,10,19,3,397.0,12,14.0,1014.0,0.89,0,0,2
42053,2014,10,19,4,413.0,12,13.0,1014.0,0.89,0,0,3
42054,2014,10,19,5,373.0,12,13.0,1014.0,0.89,0,0,0
42055,2014,10,19,6,362.0,12,13.0,1014.0,0.89,0,0,3
42056,2014,10,19,7,356.0,11,13.0,1014.0,1.78,0,0,3
42057,2014,10,19,8,344.0,12,15.0,1015.0,1.79,0,0,2
42058,2014,10,19,9,352.0,12,16.0,1015.0,0.89,0,0,3
42059,2014,10,19,10,357.0,12,17.0,1015.0,1.79,0,0,2
42060,2014,10,19,11,353.0,12,18.0,1015.0,3.58,0,0,2
42061,2014,10,19,12,292.0,11,20.0,1014.0,6.71,0,0,2
42062,2014,10,19,13,213.0,11,20.0,1014.0,10.73,0,0,2
42063,2014,10,19,14,210.0,12,20.0,1013.0,13.86,0,0,2
42064,2014,10,19,15,183.0,12,20.0,1013.0,16.99,0,0,2
42065,2014,10,19,16,161.0,12,20.0,1013.0,20.12,0,0,2
42066,2014,10,19,17,153.0,12,19.0,1013.0,21.91,0,0,2
42067,2014,10,19,18,169.0,13,16.0,1014.0,0.89,0,0,0
42068,2014,10,19,19,196.0,13,17.0,1014.0,0.89,0,0,3
42069,2014,10,19,20,200.0,13,16.0,1015.0,0.89,0,0,2
42070,2014,10,19,21,197.0,13,16.0,1015.0,2.68,0,0,2
42071,2014,10,19,22,178.0,13,16.0,1015.0,5.81,0,0,2
42072,2014,10,19,23,161.0,13,16.0,1016.0,7.6,0,0,2
42073,2014,10,20,0,161.0,13,16.0,1016.0,9.39,0,0,2
42074,2014,10,20,1,166.0,13,15.0,1016.0,10.28,0,0,2
42075,2014,10,20,2,171.0,13,15.0,1016.0,12.07,0,0,2
42076,2014,10,20,3,177.0,12,13.0,1015.0,0.89,0,0,0
42077,2014,10,20,4,177.0,12,12.0,1015.0,1.78,0,0,0
42078,2014,10,20,5,189.0,11,11.0,1016.0,0.89,0,0,3
42079,2014,10,20,6,187.0,11,11.0,1016.0,1.78,0,0,3
42080,2014,10,20,7,192.0,12,12.0,1017.0,0.89,0,0,2
42081,2014,10,20,8,203.0,12,13.0,1017.0,0.89,0,0,3
42082,2014,10,20,9,234.0,14,14.0,1018.0,1.78,0,0,3
42083,2014,10,20,10,261.0,12,17.0,1018.0,4.02,0,0,0
42084,2014,10,20,11,265.0,13,16.0,1018.0,4.92,0,0,2
42085,2014,10,20,12,268.0,13,16.0,1018.0,8.94,0,0,2
42086,2014,10,20,13,285.0,13,16.0,1018.0,12.96,0,0,2
42087,2014,10,20,14,264.0,14,17.0,1018.0,14.75,0,0,2
42088,2014,10,20,15,253.0,13,18.0,1018.0,16.54,0,0,2
42090,2014,10,20,17,239.0,13,17.0,1018.0,20.12,0,0,2
42091,2014,10,20,18,256.0,13,15.0,1020.0,0.45,0,0,3
42092,2014,10,20,19,253.0,13,15.0,1021.0,0.89,0,0,2
42093,2014,10,20,20,262.0,13,16.0,1022.0,2.68,0,0,2
42094,2014,10,20,21,239.0,13,15.0,1022.0,4.47,0,0,2
42095,2014,10,20,22,143.0,10,15.0,1023.0,7.6,0,0,2
42096,2014,10,20,23,71.0,9,14.0,1023.0,9.39,0,0,2
42097,2014,10,21,0,61.0,7,14.0,1024.0,12.52,0,0,2
42098,2014,10,21,1,34.0,7,13.0,1024.0,14.31,0,0,2
42099,2014,10,21,2,36.0,6,13.0,1025.0,15.2,0,0,2
42100,2014,10,21,3,33.0,6,12.0,1024.0,16.09,0,0,2
42101,2014,10,21,4,31.0,3,12.0,1024.0,19.22,0,0,2
42102,2014,10,21,5,24.0,2,12.0,1024.0,20.11,0,0,2
42103,2014,10,21,6,31.0,1,12.0,1024.0,21.9,0,0,2
42104,2014,10,21,7,38.0,0,12.0,1025.0,25.03,0,0,2
42105,2014,10,21,8,38.0,-2,13.0,1026.0,28.16,0,0,2
42106,2014,10,21,9,38.0,-3,13.0,1026.0,31.29,0,0,2
42107,2014,10,21,10,38.0,-2,13.0,1026.0,34.42,0,0,2
42108,2014,10,21,11,36.0,-3,13.0,1026.0,37.55,0,0,2
42109,2014,10,21,12,38.0,-4,14.0,1026.0,40.68,0,0,2
42110,2014,10,21,13,37.0,-3,14.0,1025.0,42.47,0,0,2
42111,2014,10,21,14,36.0,-3,15.0,1024.0,1.79,0,0,3
42112,2014,10,21,15,35.0,-4,15.0,1023.0,4.02,0,0,2
42113,2014,10,21,16,33.0,-3,15.0,1023.0,7.15,0,0,2
42114,2014,10,21,17,41.0,-3,13.0,1023.0,8.94,0,0,2
42115,2014,10,21,18,38.0,0,10.0,1023.0,0.89,0,0,3
42116,2014,10,21,19,51.0,3,9.0,1024.0,1.78,0,0,3
42117,2014,10,21,20,67.0,2,8.0,1024.0,0.89,0,0,2
42118,2014,10,21,21,84.0,3,7.0,1024.0,2.68,0,0,2
42119,2014,10,21,22,91.0,2,8.0,1025.0,4.47,0,0,2
42120,2014,10,21,23,97.0,3,6.0,1025.0,0.89,0,0,0
42121,2014,10,22,0,60.0,3,6.0,1025.0,0.89,0,0,3
42122,2014,10,22,1,50.0,3,7.0,1024.0,1.78,0,0,3
42123,2014,10,22,2,47.0,3,6.0,1024.0,2.67,0,0,3
42124,2014,10,22,3,52.0,4,7.0,1024.0,0.89,0,0,0
42125,2014,10,22,4,73.0,4,7.0,1024.0,0.89,0,0,3
42126,2014,10,22,5,111.0,3,8.0,1024.0,1.78,0,0,3
42127,2014,10,22,6,104.0,3,8.0,1024.0,2.67,0,0,3
42128,2014,10,22,7,90.0,3,8.0,1024.0,3.12,0,0,3
42129,2014,10,22,8,84.0,3,9.0,1025.0,4.01,0,0,3
42130,2014,10,22,9,79.0,2,10.0,1025.0,4.9,0,0,3
42131,2014,10,22,10,83.0,3,10.0,1024.0,5.79,0,0,3
42132,2014,10,22,11,92.0,4,11.0,1024.0,6.68,0,0,3
42133,2014,10,22,12,104.0,5,11.0,1023.0,1.79,0,0,2
42134,2014,10,22,13,100.0,6,12.0,1022.0,3.58,0,0,2
42135,2014,10,22,14,101.0,6,13.0,1021.0,6.71,0,0,2
42136,2014,10,22,15,86.0,6,13.0,1021.0,9.84,0,0,2
42137,2014,10,22,16,85.0,7,13.0,1020.0,11.63,0,0,2
42138,2014,10,22,17,83.0,7,12.0,1020.0,13.42,0,0,2
42139,2014,10,22,18,97.0,6,12.0,1020.0,1.79,0,0,0
42140,2014,10,22,19,117.0,7,12.0,1020.0,3.58,0,0,0
42141,2014,10,22,20,124.0,7,12.0,1020.0,0.89,0,0,3
42142,2014,10,22,21,127.0,7,12.0,1020.0,1.78,0,0,3
42143,2014,10,22,22,132.0,7,11.0,1020.0,2.23,0,0,3
42144,2014,10,22,23,130.0,7,12.0,1019.0,2.68,0,0,3
42145,2014,10,23,0,126.0,8,12.0,1019.0,0.89,0,0,0
42146,2014,10,23,1,119.0,8,11.0,1019.0,0.89,0,0,3
42147,2014,10,23,2,108.0,7,12.0,1018.0,0.89,0,0,2
42148,2014,10,23,3,108.0,7,11.0,1018.0,0.89,0,0,3
42149,2014,10,23,4,102.0,8,11.0,1017.0,0.89,0,0,1
42150,2014,10,23,5,110.0,8,11.0,1017.0,1.78,0,0,1
42151,2014,10,23,6,113.0,8,11.0,1017.0,0.89,0,0,3
42152,2014,10,23,7,108.0,8,12.0,1017.0,1.78,0,0,3
42153,2014,10,23,8,116.0,8,12.0,1017.0,1.79,0,0,0
42154,2014,10,23,9,130.0,7,13.0,1017.0,3.13,0,0,1
42155,2014,10,23,10,134.0,7,14.0,1016.0,1.79,0,0,0
42156,2014,10,23,11,136.0,7,15.0,1016.0,0.89,0,0,3
42157,2014,10,23,12,145.0,7,15.0,1015.0,1.78,0,0,3
42158,2014,10,23,13,149.0,7,16.0,1014.0,2.67,0,0,3
42159,2014,10,23,14,133.0,8,16.0,1013.0,3.56,0,0,3
42160,2014,10,23,15,143.0,8,16.0,1012.0,1.79,0,0,2
42161,2014,10,23,16,149.0,8,16.0,1012.0,3.58,0,0,2
42162,2014,10,23,17,164.0,8,14.0,1012.0,5.37,0,0,2
42163,2014,10,23,18,170.0,9,13.0,1012.0,0.45,0,0,3
42164,2014,10,23,19,174.0,9,12.0,1013.0,1.34,0,0,3
42165,2014,10,23,20,191.0,9,10.0,1013.0,2.23,0,0,3
42166,2014,10,23,21,196.0,9,9.0,1013.0,0.89,0,0,2
42167,2014,10,23,22,195.0,8,9.0,1013.0,1.78,0,0,2
42168,2014,10,23,23,214.0,8,9.0,1013.0,0.89,0,0,0
42169,2014,10,24,0,227.0,8,9.0,1012.0,0.89,0,0,1
42170,2014,10,24,1,217.0,9,10.0,1012.0,0.89,0,0,3
42171,2014,10,24,2,195.0,8,9.0,1012.0,1.79,0,0,1
42172,2014,10,24,3,183.0,8,9.0,1012.0,3.58,0,0,1
42173,2014,10,24,4,179.0,8,8.0,1012.0,5.37,0,0,1
42174,2014,10,24,5,191.0,7,8.0,1012.0,7.16,0,0,1
42175,2014,10,24,6,178.0,7,8.0,1012.0,8.95,0,0,1
42176,2014,10,24,7,183.0,7,8.0,1012.0,10.74,0,0,1
42177,2014,10,24,8,185.0,8,10.0,1012.0,12.53,0,0,1
42178,2014,10,24,9,192.0,9,12.0,1013.0,15.66,0,0,1
42179,2014,10,24,10,199.0,10,14.0,1013.0,18.79,0,0,1
42180,2014,10,24,11,231.0,11,16.0,1012.0,0.89,0,0,3
42181,2014,10,24,12,253.0,12,17.0,1011.0,1.78,0,0,3
42182,2014,10,24,13,281.0,12,17.0,1010.0,2.67,0,0,3
42183,2014,10,24,14,294.0,12,18.0,1010.0,1.79,0,0,2
42184,2014,10,24,15,317.0,12,17.0,1009.0,3.58,0,0,2
42185,2014,10,24,16,318.0,12,17.0,1009.0,5.37,0,0,2
42186,2014,10,24,17,323.0,12,15.0,1010.0,6.26,0,0,2
42187,2014,10,24,18,339.0,11,13.0,1011.0,0.89,0,0,0
42188,2014,10,24,19,341.0,12,13.0,1011.0,0.45,0,0,3
42189,2014,10,24,20,346.0,11,12.0,1011.0,0.89,0,0,0
42190,2014,10,24,21,356.0,10,10.0,1012.0,0.89,0,0,3
42191,2014,10,24,22,383.0,10,11.0,1011.0,0.89,0,0,0
42192,2014,10,24,23,363.0,10,11.0,1011.0,0.45,0,0,3
42193,2014,10,25,0,381.0,10,11.0,1012.0,0.9,0,0,3
42194,2014,10,25,1,352.0,10,10.0,1012.0,1.79,0,0,1
42195,2014,10,25,2,319.0,9,10.0,1012.0,3.58,0,0,1
42196,2014,10,25,3,310.0,10,10.0,1011.0,0.89,0,0,0
42197,2014,10,25,4,331.0,9,9.0,1011.0,1.79,0,0,1
42198,2014,10,25,5,332.0,8,8.0,1011.0,3.58,0,0,1
42199,2014,10,25,6,315.0,8,9.0,1011.0,5.37,0,0,1
42200,2014,10,25,7,312.0,10,10.0,1011.0,7.16,0,0,1
42201,2014,10,25,8,310.0,11,12.0,1012.0,10.29,0,0,1
42202,2014,10,25,9,324.0,11,13.0,1012.0,12.08,0,0,1
42203,2014,10,25,10,330.0,12,14.0,1012.0,13.87,0,0,1
42204,2014,10,25,11,324.0,13,16.0,1012.0,0.89,0,0,3
42205,2014,10,25,12,331.0,12,17.0,1011.0,1.78,0,0,3
42206,2014,10,25,13,346.0,13,18.0,1011.0,1.79,0,0,2
42207,2014,10,25,14,352.0,13,19.0,1010.0,3.58,0,0,2
42208,2014,10,25,15,376.0,13,19.0,1010.0,5.37,0,0,2
42209,2014,10,25,16,402.0,13,19.0,1010.0,7.16,0,0,2
42210,2014,10,25,17,423.0,13,17.0,1010.0,8.05,0,0,2
42211,2014,10,25,18,440.0,13,15.0,1011.0,0.89,0,0,3
42212,2014,10,25,19,449.0,12,13.0,1011.0,0.89,0,0,2
42213,2014,10,25,20,472.0,14,15.0,1012.0,2.68,0,0,2
42214,2014,10,25,21,453.0,12,13.0,1012.0,0.89,0,0,3
42215,2014,10,25,22,413.0,12,12.0,1013.0,1.78,0,0,3
42216,2014,10,25,23,396.0,13,13.0,1014.0,2.67,0,0,3
42217,2014,10,26,0,395.0,13,13.0,1014.0,1.79,0,0,1
42218,2014,10,26,1,379.0,13,13.0,1015.0,3.58,0,0,1
42219,2014,10,26,2,341.0,12,12.0,1016.0,6.71,0,0,1
42220,2014,10,26,3,312.0,10,10.0,1016.0,10.73,0,0,1
42221,2014,10,26,4,257.0,9,11.0,1017.0,1.79,0,0,0
42222,2014,10,26,5,183.0,3,14.0,1019.0,4.02,0,0,1
42223,2014,10,26,6,39.0,0,14.0,1020.0,9.83,0,0,1
42224,2014,10,26,7,16.0,-2,14.0,1022.0,7.15,0,0,0
42225,2014,10,26,8,14.0,-4,14.0,1025.0,12.96,0,0,0
42226,2014,10,26,9,16.0,-4,14.0,1026.0,20.11,0,0,0
42227,2014,10,26,10,10.0,-8,15.0,1027.0,28.16,0,0,0
42228,2014,10,26,11,10.0,-9,16.0,1027.0,35.31,0,0,0
42229,2014,10,26,12,9.0,-12,16.0,1027.0,43.36,0,0,0
42230,2014,10,26,13,7.0,-11,16.0,1026.0,49.17,0,0,0
42231,2014,10,26,14,9.0,-13,17.0,1026.0,54.09,0,0,0
42232,2014,10,26,15,9.0,-11,18.0,1026.0,58.11,0,0,0
42233,2014,10,26,16,10.0,-14,17.0,1026.0,62.13,0,0,0
42234,2014,10,26,17,8.0,-12,16.0,1026.0,65.26,0,0,0
42235,2014,10,26,18,9.0,-12,14.0,1027.0,68.39,0,0,0
42236,2014,10,26,19,17.0,-13,14.0,1027.0,72.41,0,0,0
42237,2014,10,26,20,15.0,-13,13.0,1028.0,4.92,0,0,1
42238,2014,10,26,21,15.0,-13,12.0,1029.0,4.02,0,0,0
42239,2014,10,26,22,12.0,-12,9.0,1030.0,7.15,0,0,0
42240,2014,10,26,23,9.0,-13,10.0,1031.0,11.17,0,0,0
42241,2014,10,27,0,10.0,-14,11.0,1031.0,15.19,0,0,0
42242,2014,10,27,1,9.0,-15,10.0,1032.0,19.21,0,0,0
42243,2014,10,27,2,12.0,-13,9.0,1032.0,22.34,0,0,0
42244,2014,10,27,3,9.0,-13,9.0,1032.0,25.47,0,0,0
42245,2014,10,27,4,13.0,-11,8.0,1032.0,27.26,0,0,0
42246,2014,10,27,5,14.0,-9,6.0,1032.0,0.89,0,0,3
42247,2014,10,27,6,12.0,-5,3.0,1033.0,1.34,0,0,3
42248,2014,10,27,7,24.0,-5,3.0,1033.0,2.23,0,0,3
42249,2014,10,27,8,23.0,-7,8.0,1034.0,3.12,0,0,3
42250,2014,10,27,9,31.0,-10,10.0,1034.0,4.01,0,0,3
42251,2014,10,27,10,57.0,-9,11.0,1034.0,5.8,0,0,3
42252,2014,10,27,11,43.0,-11,13.0,1034.0,7.59,0,0,3
42253,2014,10,27,12,35.0,-9,13.0,1033.0,3.13,0,0,2
42254,2014,10,27,13,31.0,-10,14.0,1032.0,7.15,0,0,2
42255,2014,10,27,14,30.0,-9,14.0,1031.0,10.28,0,0,2
42256,2014,10,27,15,25.0,-7,15.0,1030.0,14.3,0,0,2
42257,2014,10,27,16,33.0,-5,14.0,1030.0,17.43,0,0,2
42258,2014,10,27,17,39.0,-6,13.0,1029.0,20.56,0,0,2
42259,2014,10,27,18,40.0,-6,11.0,1030.0,23.69,0,0,2
42260,2014,10,27,19,60.0,-6,11.0,1030.0,27.71,0,0,2
42261,2014,10,27,20,68.0,-4,10.0,1030.0,30.84,0,0,2
42262,2014,10,27,21,57.0,-2,9.0,1030.0,33.97,0,0,2
42263,2014,10,27,22,51.0,0,8.0,1030.0,35.76,0,0,2
42264,2014,10,27,23,26.0,1,5.0,1030.0,0.89,0,0,0
42265,2014,10,28,0,50.0,1,5.0,1030.0,1.79,0,0,2
42266,2014,10,28,1,42.0,0,5.0,1030.0,0.89,0,0,3
42267,2014,10,28,2,43.0,1,5.0,1029.0,0.89,0,0,0
42268,2014,10,28,3,74.0,1,5.0,1029.0,0.89,0,0,3
42269,2014,10,28,4,87.0,0,4.0,1029.0,0.89,0,0,2
42270,2014,10,28,5,78.0,0,3.0,1029.0,1.78,0,0,2
42271,2014,10,28,6,77.0,1,3.0,1029.0,0.89,0,0,0
42272,2014,10,28,7,91.0,1,3.0,1029.0,1.78,0,0,0
42273,2014,10,28,8,99.0,3,6.0,1029.0,2.67,0,0,0
42274,2014,10,28,9,92.0,1,8.0,1029.0,0.89,0,0,3
42275,2014,10,28,10,83.0,2,10.0,1029.0,1.78,0,0,3
42276,2014,10,28,11,94.0,3,11.0,1028.0,2.67,0,0,3
42277,2014,10,28,12,90.0,3,13.0,1027.0,4.46,0,0,3
42278,2014,10,28,13,68.0,3,14.0,1026.0,6.25,0,0,3
42279,2014,10,28,14,60.0,2,14.0,1025.0,3.13,0,0,2
42280,2014,10,28,15,53.0,2,14.0,1025.0,3.13,0,0,3
42281,2014,10,28,16,51.0,2,14.0,1025.0,1.79,0,0,2
42282,2014,10,28,17,52.0,2,14.0,1024.0,4.92,0,0,2
42283,2014,10,28,18,51.0,2,13.0,1025.0,8.05,0,0,2
42284,2014,10,28,19,47.0,2,14.0,1025.0,11.18,0,0,2
42285,2014,10,28,20,47.0,3,12.0,1025.0,0.89,0,0,3
42286,2014,10,28,21,59.0,5,10.0,1025.0,0.89,0,0,2
42287,2014,10,28,22,59.0,5,10.0,1025.0,1.78,0,0,2
42288,2014,10,28,23,74.0,6,9.0,1025.0,2.67,0,0,2
42289,2014,10,29,0,93.0,5,8.0,1025.0,0.89,0,0,0
42290,2014,10,29,1,101.0,5,8.0,1025.0,0.89,0,0,3
42291,2014,10,29,2,111.0,6,7.0,1025.0,1.34,0,0,3
42292,2014,10,29,3,139.0,5,7.0,1024.0,2.23,0,0,3
42293,2014,10,29,4,129.0,5,6.0,1024.0,0.89,0,0,1
42294,2014,10,29,5,127.0,4,5.0,1024.0,1.78,0,0,1
42295,2014,10,29,6,114.0,5,6.0,1024.0,3.57,0,0,1
42296,2014,10,29,7,98.0,4,6.0,1025.0,5.36,0,0,1
42297,2014,10,29,8,102.0,5,8.0,1025.0,7.15,0,0,1
42298,2014,10,29,9,106.0,6,10.0,1025.0,8.94,0,0,1
42299,2014,10,29,10,111.0,5,12.0,1025.0,10.73,0,0,1
42300,2014,10,29,11,106.0,4,14.0,1025.0,0.89,0,0,3
42301,2014,10,29,12,105.0,4,15.0,1024.0,1.78,0,0,3
42302,2014,10,29,13,108.0,4,16.0,1024.0,2.67,0,0,3
42303,2014,10,29,14,107.0,4,16.0,1023.0,4.46,0,0,3
42304,2014,10,29,15,113.0,4,16.0,1023.0,5.35,0,0,3
42305,2014,10,29,16,126.0,4,15.0,1023.0,1.79,0,0,2
42306,2014,10,29,17,141.0,6,14.0,1023.0,0.89,0,0,0
42307,2014,10,29,18,158.0,7,12.0,1023.0,0.89,0,0,2
42308,2014,10,29,19,170.0,7,11.0,1023.0,1.78,0,0,2
42309,2014,10,29,20,176.0,7,11.0,1023.0,2.67,0,0,2
42310,2014,10,29,21,183.0,7,11.0,1023.0,3.56,0,0,2
42311,2014,10,29,22,193.0,7,12.0,1024.0,0.45,0,0,3
42312,2014,10,29,23,215.0,8,11.0,1024.0,0.89,0,0,2
42313,2014,10,30,0,215.0,7,11.0,1023.0,1.78,0,1,2
42314,2014,10,30,1,210.0,7,11.0,1023.0,2.67,0,0,2
42315,2014,10,30,2,214.0,7,11.0,1023.0,3.56,0,0,2
42316,2014,10,30,3,214.0,6,11.0,1023.0,0.89,0,0,3
42317,2014,10,30,4,272.0,7,10.0,1022.0,1.79,0,0,0
42318,2014,10,30,5,198.0,7,10.0,1022.0,1.79,0,0,1
42319,2014,10,30,6,176.0,8,10.0,1022.0,0.45,0,0,3
42320,2014,10,30,7,159.0,8,10.0,1023.0,0.9,0,0,3
42321,2014,10,30,8,158.0,8,11.0,1024.0,1.35,0,0,3
42322,2014,10,30,9,137.0,7,12.0,1024.0,1.79,0,1,0
42323,2014,10,30,10,156.0,7,12.0,1024.0,2.68,0,0,0
42324,2014,10,30,11,161.0,6,13.0,1024.0,0.89,0,0,3
42325,2014,10,30,12,163.0,6,14.0,1023.0,1.78,0,0,3
42326,2014,10,30,13,178.0,7,14.0,1022.0,0.89,0,0,0
